id;descripcion;capacidad;regional;ciudad
2522;Sal—n 03;20;52;322
2523;Sal—n 03;20;54;323
2524;Sal—n 03;20;54;324
2525;Sal—n 03;20;76;325
2526;Sal—n 03;20;41;326
2527;Sal—n 03;20;68;327
2528;Sal—n 03;20;68;328
2529;Sal—n 03;20;5;329
2530;Sal—n 03;20;5;330
2531;Sal—n 03;20;73;331
2532;Sal—n 03;20;25;332
2533;Sal—n 03;20;73;333
2534;Sal—n 03;20;17;334
2535;Sal—n 03;20;63;335
2536;Sal—n 03;20;15;336
2537;Sal—n 03;20;73;337
2538;Sal—n 03;20;18;338
2539;Sal—n 03;20;19;339
2540;Sal—n 03;20;15;340
2541;Sal—n 03;20;76;341
2542;Sal—n 03;20;68;342
2543;Sal—n 03;20;68;343
2544;Sal—n 03;20;44;344
2545;Sal—n 03;20;81;345
2546;Sal—n 03;20;25;346
2547;Sal—n 03;20;52;347
2548;Sal—n 03;20;5;348
2549;Sal—n 03;20;73;349
2550;Sal—n 03;20;5;350
2551;Sal—n 03;20;50;351
2552;Sal—n 03;20;47;352
2553;Sal—n 03;20;52;353
2554;Sal—n 03;20;25;354
2555;Sal—n 03;20;25;355
2556;Sal—n 03;20;25;356
2557;Sal—n 03;20;25;357
2558;Sal—n 03;20;25;358
2559;Sal—n 03;20;25;359
2560;Sal—n 03;20;15;360
2561;Sal—n 03;20;25;361
2562;Sal—n 03;20;8;362
2563;Sal—n 03;20;70;363
2564;Sal—n 03;20;68;364
2565;Sal—n 03;20;25;365
2566;Sal—n 03;20;20;366
2567;Sal—n 03;20;15;367
2568;Sal—n 03;20;41;368
2569;Sal—n 03;20;41;369
2570;Sal—n 03;20;76;370
2571;Sal—n 03;20;5;371
2572;Sal—n 03;20;25;372
2573;Sal—n 03;20;5;373
2574;Sal—n 03;20;68;374
2575;Sal—n 03;20;20;375
2576;Sal—n 03;20;54;376
2577;Sal—n 03;20;5;377
2578;Sal—n 03;20;25;378
2579;Sal—n 03;20;50;379
2580;Sal—n 03;20;68;380
2581;Sal—n 03;20;15;381
2582;Sal—n 03;20;76;382
2583;Sal—n 03;20;52;383
2584;Sal—n 03;20;19;384
2585;Sal—n 03;20;25;385
2586;Sal—n 03;20;52;386
2587;Sal—n 03;20;5;387
2588;Sal—n 03;20;41;388
2589;Sal—n 03;20;68;389
2590;Sal—n 03;20;25;390
2591;Sal—n 03;20;52;391
2592;Sal—n 03;20;52;392
2593;Sal—n 03;20;47;393
2594;Sal—n 03;20;50;394
2595;Sal—n 03;20;73;395
2596;Sal—n 03;20;68;396
2597;Sal—n 03;20;19;397
2598;Sal—n 03;20;70;398
2599;Sal—n 03;20;5;399
2600;Sal—n 03;20;25;400
2601;Sal—n 03;20;5;401
2602;Sal—n 03;20;25;402
2603;Sal—n 03;20;25;403
2604;Sal—n 03;20;15;404
2605;Sal—n 03;20;68;405
2606;Sal—n 03;20;25;406
2607;Sal—n 03;20;25;407
2608;Sal—n 03;20;15;408
2609;Sal—n 03;20;68;409
2610;Sal—n 03;20;15;410
2611;Sal—n 03;20;25;411
2612;Sal—n 03;20;66;412
2613;Sal—n 03;20;68;413
2614;Sal—n 03;20;15;414
2615;Sal—n 03;20;63;415
2616;Sal—n 03;20;5;416
2617;Sal—n 03;20;54;417
2618;Sal—n 03;20;13;418
2619;Sal—n 03;20;68;419
2620;Sal—n 03;20;85;420
2621;Sal—n 03;20;44;421
2622;Sal—n 03;20;5;422
2623;Sal—n 03;20;54;423
2624;Sal—n 03;20;73;424
2625;Sal—n 03;20;5;425
2626;Sal—n 03;20;41;426
2627;Sal—n 03;20;73;427
2628;Sal—n 03;20;73;428
2629;Sal—n 03;20;73;429
2630;Sal—n 03;20;52;430
2631;Sal—n 03;20;52;431
2632;Sal—n 03;20;19;432
2633;Sal—n 03;20;94;433
2634;Sal—n 03;20;52;434
2635;Sal—n 03;20;41;435
2636;Sal—n 03;20;27;436
2637;Sal—n 03;20;5;437
2638;Sal—n 03;20;5;438
2639;Sal—n 03;20;15;439
2640;Sal—n 03;20;19;440
2641;Sal—n 03;20;76;441
2642;Sal—n 03;20;5;442
2643;Sal—n 03;20;15;443
2644;Sal—n 03;20;5;444
2645;Sal—n 03;20;15;445
2646;Sal—n 03;20;25;446
2647;Sal—n 03;20;68;447
2648;Sal—n 03;20;68;448
2649;Sal—n 03;20;8;449
2650;Sal—n 03;20;25;450
2651;Sal—n 03;20;27;451
2652;Sal—n 03;20;23;452
2653;Sal—n 03;20;41;453
2654;Sal—n 03;20;68;454
2655;Sal—n 03;20;25;455
2656;Sal—n 03;20;15;456
2657;Sal—n 03;20;5;457
2658;Sal—n 03;20;66;458
2659;Sal—n 03;20;52;459
2660;Sal—n 03;20;76;460
2661;Sal—n 03;20;17;461
2662;Sal—n 03;20;54;462
2663;Sal—n 03;20;5;463
2664;Sal—n 03;20;52;464
2665;Sal—n 03;20;20;465
2666;Sal—n 03;20;20;466
2667;Sal—n 03;20;44;467
2668;Sal—n 03;20;52;468
2669;Sal—n 03;20;50;469
2670;Sal—n 03;20;17;470
2671;Sal—n 03;20;25;471
2672;Sal—n 03;20;18;472
2673;Sal—n 03;20;25;473
2674;Sal—n 03;20;68;474
2675;Sal—n 03;20;20;475
2676;Sal—n 03;20;25;476
2677;Sal—n 03;20;5;477
2678;Sal—n 03;20;41;478
2679;Sal—n 03;20;54;479
2680;Sal—n 03;20;99;480
2681;Sal—n 03;20;85;481
2682;Sal—n 03;20;19;482
2683;Sal—n 03;20;63;483
2684;Sal—n 03;20;52;484
2685;Sal—n 03;20;5;485
2686;Sal—n 03;20;52;486
2687;Sal—n 03;20;70;487
2688;Sal—n 03;20;76;488
2689;Sal—n 03;20;15;489
2690;Sal—n 03;20;19;490
2691;Sal—n 03;20;25;491
2692;Sal—n 03;20;15;492
2693;Sal—n 03;20;17;493
2694;Sal—n 03;20;76;494
2695;Sal—n 03;20;66;495
2696;Sal—n 03;20;54;496
2697;Sal—n 03;20;15;497
2698;Sal—n 03;20;68;498
2699;Sal—n 03;20;68;499
2700;Sal—n 03;20;52;500
2701;Sal—n 03;20;50;501
2702;Sal—n 03;20;25;502
2703;Sal—n 03;20;91;503
2704;Sal—n 03;20;5;504
2705;Sal—n 03;20;52;505
2706;Sal—n 03;20;27;506
2707;Sal—n 03;20;23;507
2708;Sal—n 03;20;23;508
2709;Sal—n 03;20;70;509
2710;Sal—n 03;20;54;510
2711;Sal—n 03;20;68;511
2712;Sal—n 03;20;54;512
2713;Sal—n 03;20;8;513
2714;Sal—n 03;20;73;514
2715;Sal—n 03;20;73;515
2716;Sal—n 03;20;19;516
2717;Sal—n 03;20;15;517
2718;Sal—n 03;20;68;518
2719;Sal—n 03;20;5;519
2720;Sal—n 03;20;25;520
2721;Sal—n 03;20;25;521
2722;Sal—n 03;20;13;522
2723;Sal—n 03;20;52;523
2724;Sal—n 03;20;13;524
2725;Sal—n 03;20;44;525
2726;Sal—n 03;20;70;526
2727;Sal—n 03;20;8;527
2728;Sal—n 03;20;52;528
2729;Sal—n 03;20;8;529
2730;Sal—n 03;20;44;530
2731;Sal—n 03;20;20;531
2732;Sal—n 03;20;17;532
2733;Sal—n 03;20;25;533
2734;Sal—n 03;20;17;534
2735;Sal—n 03;20;85;535
2736;Sal—n 03;20;50;536
2737;Sal—n 03;20;13;537
2738;Sal—n 03;20;5;538
2739;Sal—n 03;20;15;539
2740;Sal—n 03;20;73;540
2741;Sal—n 03;20;17;541
2742;Sal—n 03;20;17;542
2743;Sal—n 03;20;66;543
2744;Sal—n 03;20;17;544
2745;Sal—n 03;20;13;545
2746;Sal—n 03;20;68;546
2747;Sal—n 03;20;5;547
2748;Sal—n 03;20;25;548
2749;Sal—n 03;20;27;549
2750;Sal—n 03;20;27;550
2751;Sal—n 03;20;27;551
2752;Sal—n 03;20;73;552
2753;Sal—n 03;20;19;553
2754;Sal—n 03;20;50;554
2755;Sal—n 03;20;18;555
2756;Sal—n 03;20;15;556
2757;Sal—n 03;20;95;557
2758;Sal—n 03;20;19;558
2759;Sal—n 03;20;66;559
2760;Sal—n 03;20;97;560
2761;Sal—n 03;20;86;561
2762;Sal—n 03;20;68;562
2763;Sal—n 03;20;68;563
2764;Sal—n 03;20;23;564
2765;Sal—n 03;20;13;565
2766;Sal—n 03;20;15;566
2767;Sal—n 03;20;15;567
2768;Sal—n 03;20;15;568
2769;Sal—n 03;20;5;569
2770;Sal—n 03;20;13;570
2771;Sal—n 03;20;23;571
2772;Sal—n 03;20;63;572
2773;Sal—n 03;20;23;573
2774;Sal—n 03;20;85;574
2775;Sal—n 03;20;13;575
2776;Sal—n 03;20;19;576
2777;Sal—n 03;20;18;577
2778;Sal—n 03;20;70;578
2779;Sal—n 03;20;25;579
2780;Sal—n 03;20;52;580
2781;Sal—n 03;20;15;581
2782;Sal—n 03;20;23;582
2783;Sal—n 03;20;73;583
2784;Sal—n 03;20;5;584
2785;Sal—n 03;20;5;585
2786;Sal—n 03;20;54;586
2787;Sal—n 03;20;15;587
2788;Sal—n 03;20;68;588
2789;Sal—n 03;20;5;589
2790;Sal—n 03;20;25;590
2791;Sal—n 03;20;52;591
2792;Sal—n 03;20;73;592
2793;Sal—n 03;20;5;593
2794;Sal—n 03;20;5;594
2795;Sal—n 03;20;17;595
2796;Sal—n 03;20;41;596
2797;Sal—n 03;20;25;597
2798;Sal—n 03;20;25;598
2799;Sal—n 03;20;25;599
2800;Sal—n 03;20;15;600
2801;Sal—n 03;20;25;601
2802;Sal—n 03;20;17;602
2803;Sal—n 03;20;13;603
2804;Sal—n 03;20;27;604
2805;Sal—n 03;20;47;605
2806;Sal—n 03;20;15;606
2807;Sal—n 03;20;85;607
2808;Sal—n 03;20;27;608
2809;Sal—n 03;20;41;609
2810;Sal—n 03;20;76;610
2811;Sal—n 03;20;68;611
2812;Sal—n 03;20;54;612
2813;Sal—n 03;20;68;613
2814;Sal—n 03;20;15;614
2815;Sal—n 03;20;5;615
2816;Sal—n 03;20;52;616
2817;Sal—n 03;20;68;617
2818;Sal—n 03;20;41;618
2819;Sal—n 03;20;86;619
2820;Sal—n 03;20;85;620
2821;Sal—n 03;20;73;621
2822;Sal—n 03;20;52;622
2823;Sal—n 03;20;15;623
2824;Sal—n 03;20;70;624
2825;Sal—n 03;20;15;625
2826;Sal—n 03;20;25;626
2827;Sal—n 03;20;19;627
2828;Sal—n 03;20;41;628
2829;Sal—n 03;20;20;629
2830;Sal—n 03;20;25;630
2831;Sal—n 03;20;15;631
2832;Sal—n 03;20;15;632
2833;Sal—n 03;20;41;633
2834;Sal—n 03;20;17;634
2835;Sal—n 03;20;41;635
2836;Sal—n 03;20;68;636
2837;Sal—n 03;20;8;637
2838;Sal—n 03;20;68;638
2839;Sal—n 03;20;76;639
2840;Sal—n 03;20;70;640
2841;Sal—n 03;20;73;641
2842;Sal—n 03;20;54;642
2843;Sal—n 03;20;54;643
2844;Sal—n 03;20;25;644
2845;Sal—n 03;20;15;645
2846;Sal—n 03;20;25;646
2847;Sal—n 03;20;25;647
2848;Sal—n 03;20;19;648
2849;Sal—n 03;20;15;649
2850;Sal—n 03;20;15;650
2851;Sal—n 03;20;85;651
2852;Sal—n 03;20;15;652
2853;Sal—n 03;20;47;653
2854;Sal—n 03;20;20;654
2855;Sal—n 03;20;17;655
2856;Sal—n 03;20;5;656
2857;Sal—n 03;20;66;657
2858;Sal—n 03;20;15;658
2859;Sal—n 03;20;5;659
2860;Sal—n 03;20;19;660
2861;Sal—n 03;20;68;661
2862;Sal—n 03;20;73;662
2863;Sal—n 03;20;19;663
2864;Sal—n 03;20;63;664
2865;Sal—n 03;20;47;665
2866;Sal—n 03;20;68;666
2867;Sal—n 03;20;13;667
2868;Sal—n 03;20;8;668
2869;Sal—n 03;20;15;669
2870;Sal—n 03;20;41;670
2871;Sal—n 03;20;41;671
2872;Sal—n 03;20;47;672
2873;Sal—n 03;20;73;673
2874;Sal—n 03;20;23;674
2875;Sal—n 03;20;47;675
2876;Sal—n 03;20;52;676
2877;Sal—n 03;20;8;677
2878;Sal—n 03;20;8;678
2879;Sal—n 03;20;19;679
2880;Sal—n 03;20;85;680
2881;Sal—n 03;20;52;681
2882;Sal—n 03;20;76;682
2883;Sal—n 03;20;73;683
2884;Sal—n 03;20;52;684
2885;Sal—n 03;20;88;685
2886;Sal—n 03;20;20;686
2887;Sal—n 03;20;23;687
2888;Sal—n 03;20;66;688
2889;Sal—n 03;20;5;689
2890;Sal—n 03;20;47;690
2891;Sal—n 03;20;68;691
2892;Sal—n 03;20;52;692
2893;Sal—n 03;20;86;693
2894;Sal—n 03;20;5;694
2895;Sal—n 03;20;15;695
2896;Sal—n 03;20;86;696
2897;Sal—n 03;20;99;697
2898;Sal—n 03;20;8;698
2899;Sal—n 03;20;50;699
2900;Sal—n 03;20;23;700
2901;Sal—n 03;20;50;701
2902;Sal—n 03;20;86;702
2903;Sal—n 03;20;86;703
2904;Sal—n 03;20;23;704
2905;Sal—n 03;20;50;705
2906;Sal—n 03;20;50;706
2907;Sal—n 03;20;5;707
2908;Sal—n 03;20;91;708
2909;Sal—n 03;20;68;709
2910;Sal—n 03;20;18;710
2911;Sal—n 03;20;50;711
2912;Sal—n 03;20;81;712
2913;Sal—n 03;20;25;713
2914;Sal—n 03;20;54;714
2915;Sal—n 03;20;19;715
2916;Sal—n 03;20;5;716
2917;Sal—n 03;20;68;717
2918;Sal—n 03;20;25;718
2919;Sal—n 03;20;52;719
2920;Sal—n 03;20;19;720
2921;Sal—n 03;20;73;721
2922;Sal—n 03;20;23;722
2923;Sal—n 03;20;17;723
2924;Sal—n 03;20;15;724
2925;Sal—n 03;20;19;725
2926;Sal—n 03;20;68;726
2927;Sal—n 03;20;25;727
2928;Sal—n 03;20;25;728
2929;Sal—n 03;20;27;729
2930;Sal—n 03;20;63;730
2931;Sal—n 03;20;66;731
2932;Sal—n 03;20;15;732
2933;Sal—n 03;20;25;733
2934;Sal—n 03;20;54;734
2935;Sal—n 03;20;15;735
2936;Sal—n 03;20;85;736
2937;Sal—n 03;20;13;737
2938;Sal—n 03;20;5;738
2939;Sal—n 03;20;47;739
2940;Sal—n 03;20;8;740
2941;Sal—n 03;20;50;741
2942;Sal—n 03;20;76;742
2943;Sal—n 03;20;5;743
2944;Sal—n 03;20;25;744
2945;Sal—n 03;20;52;745
2946;Sal—n 03;20;68;746
2947;Sal—n 03;20;73;747
2948;Sal—n 03;20;76;748
2949;Sal—n 03;20;44;749
2950;Sal—n 03;20;17;750
2951;Sal—n 03;20;41;751
2952;Sal—n 03;20;52;752
2953;Sal—n 03;20;76;753
2954;Sal—n 03;20;73;754
2955;Sal—n 03;20;15;755
2956;Sal—n 03;20;19;756
2957;Sal—n 03;20;73;757
2958;Sal—n 03;20;15;758
2959;Sal—n 03;20;27;759
2960;Sal—n 03;20;27;760
2961;Sal—n 03;20;17;761
2962;Sal—n 03;20;13;762
2963;Sal—n 03;20;20;763
2964;Sal—n 03;20;5;764
2965;Sal—n 03;20;27;765
2966;Sal—n 03;20;68;766
2967;Sal—n 03;20;8;767
2968;Sal—n 03;20;5;768
2969;Sal—n 03;20;8;769
2970;Sal—n 03;20;85;770
2971;Sal—n 03;20;47;771
2972;Sal—n 03;20;5;772
2973;Sal—n 03;20;15;773
2974;Sal—n 03;20;23;774
2975;Sal—n 03;20;41;775
2976;Sal—n 03;20;17;776
2977;Sal—n 03;20;47;777
2978;Sal—n 03;20;54;778
2979;Sal—n 03;20;73;779
2980;Sal—n 03;20;63;780
2981;Sal—n 03;20;5;781
2982;Sal—n 03;20;15;782
2983;Sal—n 03;20;52;783
2984;Sal—n 03;20;17;784
2985;Sal—n 03;20;70;785
2986;Sal—n 03;20;41;786
2987;Sal—n 03;20;20;787
2988;Sal—n 03;20;68;788
2989;Sal—n 03;20;23;789
2990;Sal—n 03;20;5;790
2991;Sal—n 03;20;23;791
2992;Sal—n 03;20;73;792
2993;Sal—n 03;20;25;793
2994;Sal—n 03;20;68;794
2995;Sal—n 03;20;70;795
2996;Sal—n 03;20;25;796
2997;Sal—n 03;20;52;797
2998;Sal—n 03;20;23;798
2999;Sal—n 03;20;54;799
3000;Sal—n 03;20;5;800
3001;Sal—n 03;20;23;801
3002;Sal—n 03;20;50;802
3003;Sal—n 03;20;25;803
3004;Sal—n 03;20;54;804
3005;Sal—n 03;20;13;805
3006;Sal—n 03;20;20;806
3007;Sal—n 03;20;15;807
3008;Sal—n 03;20;13;808
3009;Sal—n 03;20;13;809
3010;Sal—n 03;20;5;810
3011;Sal—n 03;20;25;811
3012;Sal—n 03;20;86;812
3013;Sal—n 03;20;68;813
3014;Sal—n 03;20;13;814
3015;Sal—n 03;20;13;815
3016;Sal—n 03;20;5;816
3017;Sal—n 03;20;68;817
3018;Sal—n 03;20;17;818
3019;Sal—n 03;20;68;819
3020;Sal—n 03;20;5;820
3021;Sal—n 03;20;15;821
3022;Sal—n 03;20;23;822
3023;Sal—n 03;20;18;823
3024;Sal—n 03;20;95;824
3025;Sal—n 03;20;27;825
3026;Sal—n 03;20;50;826
3027;Sal—n 03;20;70;827
3028;Sal—n 03;20;13;828
3029;Sal—n 03;20;52;829
3030;Sal—n 03;20;25;830
3031;Sal—n 03;20;5;831
3032;Sal—n 03;20;44;832
3033;Sal—n 03;20;50;833
3034;Sal—n 03;20;52;834
3035;Sal—n 03;20;73;835
3036;Sal—n 03;20;5;836
3037;Sal—n 03;20;15;837
3038;Sal—n 03;20;85;838
3039;Sal—n 03;20;70;839
3040;Sal—n 03;20;20;840
3041;Sal—n 03;20;50;841
3042;Sal—n 03;20;13;842
3043;Sal—n 03;20;15;843
3044;Sal—n 03;20;68;844
3045;Sal—n 03;20;86;845
3046;Sal—n 03;20;15;846
3047;Sal—n 03;20;70;847
3048;Sal—n 03;20;13;848
3049;Sal—n 03;20;52;849
3050;Sal—n 03;20;15;850
3051;Sal—n 03;20;5;851
3052;Sal—n 03;20;70;852
3053;Sal—n 03;20;76;853
3054;Sal—n 03;20;52;854
3055;Sal—n 03;20;5;855
3056;Sal—n 03;20;23;856
3057;Sal—n 03;20;5;857
3058;Sal—n 03;20;5;858
3059;Sal—n 03;20;19;859
3060;Sal—n 03;20;47;860
3061;Sal—n 03;20;5;861
3062;Sal—n 03;20;18;862
3063;Sal—n 03;20;68;863
3064;Sal—n 03;20;47;864
3065;Sal—n 03;20;52;865
3066;Sal—n 03;20;47;866
3067;Sal—n 03;20;5;867
3068;Sal—n 03;20;68;868
3069;Sal—n 03;20;52;869
3070;Sal—n 03;20;47;870
3071;Sal—n 03;20;13;871
3072;Sal—n 03;20;5;872
3073;Sal—n 03;20;27;873
3074;Sal—n 03;20;68;874
3075;Sal—n 03;20;73;875
3076;Sal—n 03;20;8;876
3077;Sal—n 03;20;47;877
3078;Sal—n 03;20;15;878
3079;Sal—n 03;20;41;879
3080;Sal—n 03;20;13;880
3081;Sal—n 03;20;19;881
3082;Sal—n 03;20;66;882
3083;Sal—n 03;20;5;883
3084;Sal—n 03;20;15;884
3085;Sal—n 03;20;13;885
3086;Sal—n 03;20;99;886
3087;Sal—n 03;20;15;887
3088;Sal—n 03;20;15;888
3089;Sal—n 03;20;19;889
3090;Sal—n 03;20;54;890
3091;Sal—n 03;20;86;891
3092;Sal—n 03;20;5;892
3093;Sal—n 03;20;8;893
3094;Sal—n 03;20;5;894
3095;Sal—n 03;20;66;895
3096;Sal—n 03;20;52;896
3097;Sal—n 03;20;81;897
3098;Sal—n 03;20;54;898
3099;Sal—n 03;20;25;899
3100;Sal—n 03;20;15;900
3101;Sal—n 03;20;15;901
3102;Sal—n 03;20;5;902
3103;Sal—n 03;20;25;903
3104;Sal—n 03;20;76;904
3105;Sal—n 03;20;15;905
3106;Sal—n 03;20;25;906
3107;Sal—n 03;20;86;907
3108;Sal—n 03;20;54;908
3109;Sal—n 03;20;25;909
3110;Sal—n 03;20;19;910
3111;Sal—n 03;20;68;911
3112;Sal—n 03;20;25;912
3113;Sal—n 03;20;13;913
3114;Sal—n 03;20;70;914
3115;Sal—n 03;20;70;915
3116;Sal—n 03;20;27;916
3117;Sal—n 03;20;47;917
3118;Sal—n 03;20;25;918
3119;Sal—n 03;20;15;919
3120;Sal—n 03;20;15;920
3121;Sal—n 03;20;68;921
3122;Sal—n 03;20;15;922
3123;Sal—n 03;20;15;923
3124;Sal—n 03;20;18;924
3125;Sal—n 03;20;8;925
3126;Sal—n 03;20;18;926
3127;Sal—n 03;20;15;927
3128;Sal—n 03;20;5;928
3129;Sal—n 03;20;5;929
3130;Sal—n 03;20;13;930
3131;Sal—n 03;20;25;931
3132;Sal—n 03;20;15;932
3133;Sal—n 03;20;15;933
3134;Sal—n 03;20;15;934
3135;Sal—n 03;20;19;935
3136;Sal—n 03;20;52;936
3137;Sal—n 03;20;68;937
3138;Sal—n 03;20;8;938
3139;Sal—n 03;20;41;939
3140;Sal—n 03;20;25;940
3141;Sal—n 03;20;19;941
3142;Sal—n 03;20;68;942
3143;Sal—n 03;20;70;943
3144;Sal—n 03;20;25;944
3145;Sal—n 03;20;25;945
3146;Sal—n 03;20;17;946
3147;Sal—n 03;20;68;947
3148;Sal—n 03;20;25;948
3149;Sal—n 03;20;15;949
3150;Sal—n 03;20;15;950
3151;Sal—n 03;20;25;951
3152;Sal—n 03;20;15;952
3153;Sal—n 03;20;19;953
3154;Sal—n 03;20;73;954
3155;Sal—n 03;20;85;955
3156;Sal—n 03;20;15;956
3157;Sal—n 03;20;25;957
3158;Sal—n 03;20;27;958
3159;Sal—n 03;20;13;959
3160;Sal—n 03;20;20;960
3161;Sal—n 03;20;81;961
3162;Sal—n 03;20;52;962
3163;Sal—n 03;20;52;963
3164;Sal—n 03;20;97;964
3165;Sal—n 03;20;5;965
3166;Sal—n 03;20;41;966
3167;Sal—n 03;20;5;967
3168;Sal—n 03;20;15;968
3169;Sal—n 03;20;85;969
3170;Sal—n 03;20;25;970
3171;Sal—n 03;20;41;971
3172;Sal—n 03;20;25;972
3173;Sal—n 03;20;47;973
3174;Sal—n 03;20;25;974
3175;Sal—n 03;20;15;975
3176;Sal—n 03;20;54;976
3177;Sal—n 03;20;41;977
3178;Sal—n 03;20;41;978
3179;Sal—n 03;20;25;979
3180;Sal—n 03;20;15;980
3181;Sal—n 03;20;15;981
3182;Sal—n 03;20;25;982
3183;Sal—n 03;20;54;983
3184;Sal—n 03;20;23;984
3185;Sal—n 03;20;41;985
3186;Sal—n 03;20;19;986
3187;Sal—n 03;20;19;987
3188;Sal—n 03;20;15;988
3189;Sal—n 03;20;15;989
3190;Sal—n 03;20;13;990
3191;Sal—n 03;20;5;991
3192;Sal—n 03;20;15;992
3193;Sal—n 03;20;25;993
3194;Sal—n 03;20;25;994
3195;Sal—n 03;20;15;995
3196;Sal—n 03;20;5;996
3197;Sal—n 03;20;54;997
3198;Sal—n 03;20;70;998
3199;Sal—n 03;20;70;999
3200;Sal—n 03;20;68;1000
3201;Sal—n 03;20;15;1001
3202;Sal—n 03;20;25;1002
3203;Sal—n 03;20;19;1003
3204;Sal—n 03;20;76;1004
3205;Sal—n 03;20;15;1005
3206;Sal—n 03;20;19;1006
3207;Sal—n 03;20;85;1007
3208;Sal—n 03;20;76;1008
3209;Sal—n 03;20;8;1009
3210;Sal—n 03;20;23;1010
3211;Sal—n 03;20;76;1011
3212;Sal—n 03;20;52;1012
3213;Sal—n 03;20;15;1013
3214;Sal—n 03;20;15;1014
3215;Sal—n 03;20;13;1015
3216;Sal—n 03;20;13;1016
3217;Sal—n 03;20;5;1017
3218;Sal—n 03;20;15;1018
3219;Sal—n 03;20;15;1019
3220;Sal—n 03;20;15;1020
3221;Sal—n 03;20;85;1021
3222;Sal—n 03;20;5;1022
3223;Sal—n 03;20;52;1023
3224;Sal—n 03;20;25;1024
3225;Sal—n 03;20;25;1025
3226;Sal—n 03;20;25;1026
3227;Sal—n 03;20;76;1027
3228;Sal—n 03;20;25;1028
3229;Sal—n 03;20;27;1029
3230;Sal—n 03;20;27;1030
3231;Sal—n 03;20;5;1031
3232;Sal—n 03;20;50;1032
3233;Sal—n 03;20;44;1033
3234;Sal—n 03;20;5;1034
3235;Sal—n 03;20;44;1035
3236;Sal—n 03;20;8;1036
3237;Sal—n 03;20;5;1037
3238;Sal—n 03;20;23;1038
3239;Sal—n 03;20;68;1039
3240;Sal—n 03;20;73;1040
3241;Sal—n 03;20;86;1041
3242;Sal—n 03;20;20;1042
3243;Sal—n 03;20;5;1043
3244;Sal—n 03;20;18;1044
3245;Sal—n 03;20;5;1045
3246;Sal—n 03;20;73;1046
3247;Sal—n 03;20;5;1047
3248;Sal—n 03;20;25;1048
3249;Sal—n 03;20;15;1049
3250;Sal—n 03;20;25;1050
3251;Sal—n 03;20;76;1051
3252;Sal—n 03;20;68;1052
3253;Sal—n 03;20;25;1053
3254;Sal—n 03;20;5;1054
3255;Sal—n 03;20;76;1055
3256;Sal—n 03;20;54;1056
3257;Sal—n 03;20;19;1057
3258;Sal—n 03;20;15;1058
3259;Sal—n 03;20;54;1059
3260;Sal—n 03;20;86;1060
3261;Sal—n 03;20;25;1061
3262;Sal—n 03;20;73;1062
3263;Sal—n 03;20;17;1063
3264;Sal—n 03;20;13;1064
3265;Sal—n 03;20;44;1065
3266;Sal—n 03;20;68;1066
3267;Sal—n 03;20;85;1067
3268;Sal—n 03;20;25;1068
3269;Sal—n 03;20;73;1069
3270;Sal—n 03;20;50;1070
3271;Sal—n 03;20;41;1071
3272;Sal—n 03;20;25;1072
3273;Sal—n 03;20;25;1073
3274;Sal—n 03;20;15;1074
3275;Sal—n 03;20;50;1075
3276;Sal—n 03;20;17;1076
3277;Sal—n 03;20;68;1077
3278;Sal—n 03;20;25;1078
3279;Sal—n 03;20;52;1079
3280;Sal—n 03;20;41;1080
3281;Sal—n 03;20;5;1081
3282;Sal—n 03;20;5;1082
3283;Sal—n 03;20;5;1083
3284;Sal—n 03;20;5;1084
3285;Sal—n 03;20;85;1085
3286;Sal—n 03;20;76;1086
3287;Sal—n 03;20;76;1087
3288;Sal—n 03;20;13;1088
3289;Sal—n 03;20;68;1089
3290;Sal—n 03;20;47;1090
3291;Sal—n 03;20;5;1091
3292;Sal—n 03;20;76;1092
3293;Sal—n 03;20;15;1093
3294;Sal—n 03;20;25;1094
3295;Sal—n 03;20;25;1095
3296;Sal—n 03;20;47;1096
3297;Sal—n 03;20;54;1097
3298;Sal—n 03;20;41;1098
3299;Sal—n 03;20;15;1099
3300;Sal—n 03;20;25;1100
3301;Sal—n 04;20;5;1
3302;Sal—n 04;20;50;2
3303;Sal—n 04;20;27;3
3304;Sal—n 04;20;41;4
3305;Sal—n 04;20;13;5
3306;Sal—n 04;20;41;6
3307;Sal—n 04;20;25;7
3308;Sal—n 04;20;20;8
3309;Sal—n 04;20;68;9
3310;Sal—n 04;20;17;10
3311;Sal—n 04;20;85;11
3312;Sal—n 04;20;20;12
3313;Sal—n 04;20;41;13
3314;Sal—n 04;20;18;14
3315;Sal—n 04;20;44;15
3316;Sal—n 04;20;68;16
3317;Sal—n 04;20;25;17
3318;Sal—n 04;20;52;18
3319;Sal—n 04;20;76;19
3320;Sal—n 04;20;5;20
3321;Sal—n 04;20;47;21
3322;Sal—n 04;20;41;22
3323;Sal—n 04;20;19;23
3324;Sal—n 04;20;15;24
3325;Sal—n 04;20;73;25
3326;Sal—n 04;20;41;26
3327;Sal—n 04;20;27;27
3328;Sal—n 04;20;13;28
3329;Sal—n 04;20;73;29
3330;Sal—n 04;20;5;30
3331;Sal—n 04;20;5;31
3332;Sal—n 04;20;73;32
3333;Sal—n 04;20;25;33
3334;Sal—n 04;20;52;34
3335;Sal—n 04;20;76;35
3336;Sal—n 04;20;5;36
3337;Sal—n 04;20;5;37
